"year","state","pop","dem","total","ecvotes","dlag","dlag2","house"
1944,"West Virginia",1901974,0.548880932816841,715596,8,0.570989176062925,0.550548681465778,6
1944,"Wisconsin",3137587,0.49089811275185,1324945,12,0.509253793459232,0.67043484771374,10
1944,"Wyoming",250742,0.48765541740675,101340,3,0.52972659042173,0.578693602120209,1
1948,"Alabama",2832961,0,40930,11,0.817052633308415,0.87074581252696,9
1948,"Alaska",NA,NA,NA,NA,NA,NA,NA
1948,"Arizona",499261,0.551067990373045,172848,4,0.589783766844249,0.721751071532604,2
1948,"Arkansas",1949387,0.745989891236081,200618,9,0.700958986617478,0.820814970582314,7
1948,"California",6907387,0.50234547131698,3808403,25,0.567913045986482,0.678699495672169,23
1948,"Colorado",1123296,0.527193186614648,507002,6,0.465809383336448,0.619417243348562,4
1948,"Connecticut",1709242,0.491605026879941,861051,8,0.527019776594366,0.578270133502014,6
1948,"D. C.",NA,NA,NA,NA,NA,NA,NA
1948,"Delaware",266505,0.49354080392428,137401,3,0.545707812637596,0.549102711559974,1
1948,"Florida",1897414,0.592078409634911,476268,8,0.703237931834759,0.760976280298749,6
1948,"Georgia",3123723,0.768540790796078,331337,12,0.817476308193143,0.873618742003243,10
1948,"Hawaii",NA,NA,NA,NA,NA,NA,NA
1948,"Idaho",524873,0.514017349342219,208884,4,0.517495759771799,0.654806995972679,2
1948,"Illinois",7897241,0.504248425989264,3955818,28,0.517438693657523,0.592464768702483,26
1948,"Indiana",3427796,0.495934095887316,1628912,13,0.471493289663753,0.574822445627047,11
1948,"Iowa",2538268,0.513952211633632,1016398,10,0.477371285488228,0.560275309466331,8
1948,"Kansas",1801028,0.454101667094656,774941,8,0.394018811493049,0.538731941079528,6
1948,"Kentucky",2845627,0.577692625679793,807966,11,0.546322296040516,0.594467589393251,9
1948,"Louisiana",2363880,0.652360515021459,209001,10,0.806048426344206,0.888405599284165,8
1948,"Maine",847226,0.426915887850467,262150,5,0.475000422204583,0.428021114258223,3
1948,"Maryland",1821244,0.492867279623625,581335,8,0.518523631785602,0.627347044587608,6
1948,"Massachusetts",4316721,0.558806263275304,2061158,16,0.529117684036867,0.550867775863087,14
1948,"Michigan",5256106,0.491394157713623,2042043,19,0.505128411068752,0.592355378039495,17
1948,"Minnesota",2792300,0.588964824411027,1176583,11,0.527946441357583,0.665996042970745,9
1948,"Mississippi",2183796,0.793548122978671,24427,9,0.935578631719236,0.972391841779975,7
1948,"Missouri",3784664,0.583402338150315,1572354,15,0.514745164809396,0.614197643474002,13
1948,"Montana",559456,0.551660713210187,215841,4,0.547134683719054,0.715175020601197,2
1948,"Nebraska",1315834,0.458472324768529,488939,6,0.41419859853745,0.583768498729788,4
1948,"Nevada",110247,0.515944466429231,60648,3,0.546207176310064,0.728083378945448,1
1948,"New Hampshire",491524,0.470989210358753,229294,4,0.521227986880333,0.508958151495528,2
1948,"New Jersey",4160165,0.477174155737648,1876579,16,0.506807633250206,0.600746492019608,14
1948,"New Mexico",531818,0.567721931236441,185767,4,0.535182835011211,0.632060513578598,2
1948,"New York",13479142,0.494577920281668,5621367,47,0.525158676612812,0.601623488369884,45
1948,"North Carolina",3571623,0.639692214223805,717642,14,0.667125838336154,0.734004507853004,12
1948,"North Dakota",641935,0.454190783641699,210951,4,0.45794978027154,0.691601066558146,2
1948,"Ohio",6907612,0.501225989528976,2898475,25,0.498171615093421,0.607701926438133,23
1948,"Oklahoma",2336434,0.62747038174942,721599,10,0.556954282615299,0.67150233653314,8
1948,"Oregon",1089684,0.482385710969723,504051,6,0.52454641350211,0.684915994546001,4
1948,"Pennsylvania",9900180,0.47950937757465,3654623,35,0.513961604891283,0.582066803538016,33
1948,"Rhode Island",713346,0.581579733947979,324523,4,0.586783026539019,0.56925817086909,2
1948,"South Carolina",1899804,0.86470396141576,39809,8,0.951581224858472,0.985741140189021,6
1948,"South Dakota",642961,0.475742406107463,247304,4,0.416721246488219,0.559696484618019,2
1948,"Tennessee",2915841,0.57129275156555,473316,12,0.606475605970712,0.690626959710982,10
1948,"Texas",6414824,0.730897879049607,1127702,23,0.811037185473283,0.876084076375808,21
1948,"Utah",550310,0.545236206512084,273553,4,0.60524479895475,0.699466017383532,2
1948,"Vermont",359231,0.375007202653869,121483,3,0.429368074225949,0.433987439485284,1
1948,"Virginia",2677773,0.538508164009698,372856,11,0.625197732240226,0.704976658786257,9
1948,"Washington",1736191,0.552088164363232,862480,8,0.573712701673497,0.689570889055938,6
1948,"West Virginia",1901974,0.575752006535746,745439,8,0.548880932816841,0.607027079256951,6
1948,"Wisconsin",3137587,0.522753941187254,1238269,12,0.49089811275185,0.678303649565978,10
1948,"Wyoming",250742,0.521968873690193,100301,3,0.48765541740675,0.617819125321863,1
1952,"Alabama",3061743,0.648293919953995,424306,11,0,0.85598306647093,9
1952,"Alaska",128643,NA,NA,NA,NA,NA,NA
1952,"Arizona",749587,0.416502283455501,260570,4,0.551067990373045,0.638103913675426,2
1952,"Arkansas",1909511,0.560905181494838,403455,8,0.745989891236081,0.790174501726088,6
1952,"California",10586223,0.426515515187032,5293233,32,0.50234547131698,0.581479245979529,30
1952,"Colorado",1325089,0.392626734006519,625286,6,0.527193186614648,0.487138847614331,4
1952,"Connecticut",2007280,0.440803689341891,1092661,8,0.491605026879941,0.535796212665503,6
1952,"D. C.",NA,NA,NA,NA,NA,NA,NA
1952,"Delaware",318085,0.480550716947178,173374,3,0.49354080392428,0.548364807150891,1
1952,"Florida",2771305,0.449905256495036,988986,10,0.592078409634911,0.74014401885098,8
1952,"Georgia",3444578,0.696586774666744,655802,12,0.768540790796078,0.851197545208856,10
1952,"Hawaii",499794,NA,NA,NA,NA,NA,NA
1952,"Idaho",588637,0.344761193380423,275788,4,0.514017349342219,0.54541265811984,2
1952,"Illinois",8712176,0.450415734134124,4471247,27,0.504248425989264,0.512233707728105,25
1952,"Indiana",3934224,0.413631205461482,1937789,13,0.495934095887316,0.492838290211212,11
1952,"Iowa",2621073,0.35822452692319,1260419,10,0.513952211633632,0.477885020269657,8
1952,"Kansas",1905299,0.307212920892358,889598,8,0.454101667094656,0.427131470650924,6
1952,"Kentucky",2944806,0.500353264873965,990758,10,0.577692625679793,0.575920785858515,8
1952,"Louisiana",2683516,0.529221476427712,651952,10,0.652360515021459,0.859090750328455,8
1952,"Maine",913774,0.338325373975891,351159,5,0.426915887850467,0.4883390704337,3
1952,"Maryland",2343001,0.441835305740863,894761,9,0.492867279623625,0.587918909001957,7
1952,"Massachusetts",4690514,0.456057831933834,2375850,16,0.558806263275304,0.533930291406403,14
1952,"Michigan",6371766,0.442334552758155,2782186,20,0.491394157713623,0.498329400050557,18
1952,"Minnesota",2982483,0.443589524878086,1371669,11,0.588964824411027,0.519316065684781,9
1952,"Mississippi",2178914,0.604366585881793,285532,8,0.793548122978671,0.958071183333238,6
1952,"Missouri",3954653,0.492166505492365,1889259,13,0.583402338150315,0.523904814742947,11
1952,"Montana",591024,0.402921773701002,263607,4,0.551660713210187,0.594014114654044,2
1952,"Nebraska",1325510,0.308462093625955,609660,6,0.458472324768529,0.428131870273009,4
1952,"Nevada",160083,0.385545686823214,82190,3,0.515944466429231,0.600763531049009,1
1952,"New Hampshire",533242,0.390778530866459,272950,4,0.470989210358753,0.532208530322531,2
1952,"New Jersey",4835329,0.424972024856569,2390515,16,0.477174155737648,0.518176022520707,14
1952,"New Mexico",681187,0.444269250013665,237831,4,0.567721931236441,0.566617854371797,2
1952,"New York",14830192,0.439906192294744,7057416,45,0.494577920281668,0.517871145568778,43
1952,"North Carolina",4061929,0.539101171845967,1210910,14,0.639692214223805,0.740310558100184,12
1952,"North Dakota",619636,0.28573876887998,268406,4,0.454190783641699,0.445170228191195,2
1952,"Ohio",7946627,0.432443029238875,3700758,25,0.501225989528976,0.522043656578849,23
1952,"Oklahoma",2233351,0.454105654046854,948984,8,0.62747038174942,0.576192471923079,6
1952,"Oregon",1521341,0.391352832104415,691394,6,0.482385710969723,0.540651086888298,4
1952,"Pennsylvania",10498012,0.470460699973565,4562058,32,0.47950937757465,0.534621411156145,30
1952,"Rhode Island",791896,0.490775611498981,414228,4,0.581579733947979,0.567837050197142,2
1952,"South Carolina",2117027,0.507215189131187,341086,8,0.86470396141576,0.956325753781428,6
1952,"South Dakota",652740,0.307275649629778,294283,4,0.475742406107463,0.425909534508976,2
1952,"Tennessee",3291718,0.498630678861885,889857,11,0.57129275156555,0.675176762924529,9
1952,"Texas",7711194,0.467750201968432,2072106,24,0.730897879049607,0.810547393436694,22
1952,"Utah",688862,0.410749072989556,329554,4,0.545236206512084,0.623522802593078,2
1952,"Vermont",377747,0.28323272708268,153072,3,0.375007202653869,0.450567863151991,1
1952,"Virginia",3318680,0.434953716444827,617714,12,0.538508164009698,0.683303216689254,10
1952,"Washington",2378963,0.451343099330373,1091952,9,0.552088164363232,0.589269229396074,7
1952,"West Virginia",2005552,0.519236493014694,873548,8,0.575752006535746,0.570989176062925,6
1952,"Wisconsin",3434575,0.388393545491376,1601919,12,0.522753941187254,0.509253793459232,10
1952,"Wyoming",290529,0.371636132453617,128981,3,0.521968873690193,0.52972659042173,1
1956,"Alabama",3061743,0.589342297990926,476538,11,0.648293919953995,0.817052633308415,9
1956,"Alaska",128643,NA,NA,NA,NA,NA,NA
1956,"Arizona",749587,0.389415945078828,289870,4,0.416502283455501,0.589783766844249,2
1956,"Arkansas",1909511,0.533774314002262,399564,8,0.560905181494838,0.700958986617478,6
1956,"California",10586223,0.444240549814301,5447803,32,0.426515515187032,0.567913045986482,30
1956,"Colorado",1325089,0.400921218085397,658476,6,0.392626734006519,0.465809383336448,4
1956,"Connecticut",2007280,0.362676333761894,1116916,8,0.440803689341891,0.527019776594366,6
1956,"D. C.",NA,NA,NA,NA,NA,NA,NA
1956,"Delaware",318085,0.447497718027023,177478,3,0.480550716947178,0.545707812637596,1
1956,"Florida",2771305,0.427292700716942,1124220,10,0.449905256495036,0.703237931834759,8
1956,"Georgia",3444578,0.67061449252447,657746,12,0.696586774666744,0.817476308193143,10
1956,"Hawaii",499794,NA,NA,NA,NA,NA,NA
1956,"Idaho",588637,0.388012329254124,272847,4,0.344761193380423,0.517495759771799,2
1956,"Illinois",8712176,0.403655005024995,4399009,27,0.450415734134124,0.517438693657523,25
1956,"Indiana",3934224,0.398586681676437,1966719,13,0.413631205461482,0.471493289663753,11
1956,"Iowa",2621073,0.407668281825603,1231045,10,0.35822452692319,0.477371285488228,8
1956,"Kansas",1905299,0.34327932854106,863195,8,0.307212920892358,0.394018811493049,6
1956,"Kentucky",2944806,0.454351091170034,1048645,10,0.500353264873965,0.546322296040516,8
1956,"Louisiana",2683516,0.425770997375328,573024,10,0.529221476427712,0.806048426344206,8
1956,"Maine",913774,0.291345612528646,351706,5,0.338325373975891,0.475000422204583,3
1956,"Maryland",2343001,0.399648844694756,932351,9,0.441835305740863,0.518523631785602,7
1956,"Massachusetts",4690514,0.404969362177205,2341387,16,0.456057831933834,0.529117684036867,14
1956,"Michigan",6371766,0.442452607656631,3073545,20,0.442334552758155,0.505128411068752,18
1956,"Minnesota",2982483,0.461933369089643,1336827,11,0.443589524878086,0.527946441357583,9
1956,"Mississippi",2178914,0.704239629988839,205183,8,0.604366585881793,0.935578631719236,6
1956,"Missouri",3954653,0.501087002786263,1832562,13,0.492166505492365,0.514745164809396,11
1956,"Montana",591024,0.428652031375036,271171,4,0.402921773701002,0.547134683719054,2
1956,"Nebraska",1325510,0.344855727496244,577137,6,0.308462093625955,0.41419859853745,4
1956,"Nevada",160083,0.420316685455429,96689,3,0.385545686823214,0.546207176310064,1
1956,"New Hampshire",533242,0.338590318604032,266883,4,0.390778530866459,0.521227986880333,2
1956,"New Jersey",4835329,0.346048210235793,2457279,16,0.424972024856569,0.506807633250206,14
1956,"New Mexico",681187,0.419548729467033,252886,4,0.444269250013665,0.535182835011211,2
1956,"New York",14830192,0.387918025234135,7091109,45,0.439906192294744,0.525158676612812,43
1956,"North Carolina",4061929,0.506635254874776,1165592,14,0.539101171845967,0.667125838336154,12
1956,"North Dakota",619636,0.381613203528094,253508,4,0.28573876887998,0.45794978027154,2
1956,"Ohio",7946627,0.388857901851974,3702265,25,0.432443029238875,0.498171615093421,23
1956,"Oklahoma",2233351,0.448689125501833,859350,8,0.454105654046854,0.556954282615299,6
1956,"Oregon",1521341,0.447533092168674,735597,6,0.391352832104415,0.52454641350211,4
1956,"Pennsylvania",10498012,0.433930345404586,4567021,32,0.470460699973565,0.513961604891283,30
1956,"Rhode Island",791896,0.417405168610636,387609,4,0.490775611498981,0.586783026539019,2
1956,"South Carolina",2117027,0.643045758044438,212072,8,0.507215189131187,0.951581224858472,6
1956,"South Dakota",652740,0.416147990349047,293857,4,0.307275649629778,0.416721246488219,2
1956,"Tennessee",3291718,0.496854031639267,918795,11,0.498630678861885,0.606475605970712,9
1956,"Texas",7711194,0.443145518059835,1940577,24,0.467750201968432,0.811037185473283,22
1956,"Utah",688862,0.35438853875058,333995,4,0.410749072989556,0.60524479895475,2
1956,"Vermont",377747,0.278208959127495,152939,3,0.28323272708268,0.429368074225949,1
1956,"Virginia",3318680,0.409281907128958,654219,12,0.434953716444827,0.625197732240226,10
1956,"Washington",2378963,0.457396679470226,1143432,9,0.451343099330373,0.573712701673497,7
1956,"West Virginia",2005552,0.459219745050437,830831,8,0.519236493014694,0.548880932816841,6
1956,"Wisconsin",3434575,0.380619766841462,1541612,12,0.388393545491376,0.49089811275185,10
1956,"Wyoming",290529,0.39922015355241,124127,3,0.371636132453617,0.48765541740675,1
1960,"Alabama",3061743,0.572195137735401,556284,11,0.589342297990926,0,9
1960,"Alaska",128643,0.49058622165169,60762,3,NA,NA,1
1960,"Arizona",749587,0.444148815894599,398022,4,0.389415945078828,0.551067990373045,2
1960,"Arkansas",1909511,0.53821857707411,399557,8,0.533774314002262,0.745989891236081,6
1960,"California",10586223,0.497252931566124,6483821,32,0.444240549814301,0.50234547131698,30
1960,"Colorado",1325089,0.451142151893034,732871,6,0.400921218085397,0.527193186614648,4
1960,"Connecticut",2007280,0.537306561296886,1222868,8,0.362676333761894,0.491605026879941,6
1960,"D. C.",NA,NA,NA,NA,NA,NA,NA
1960,"Delaware",318085,0.508208182156836,195963,3,0.447497718027023,0.49354080392428,1
1960,"Florida",2771305,0.484854058086643,1544176,10,0.427292700716942,0.592078409634911,8
1960,"Georgia",3444578,0.625605980003001,733110,12,0.67061449252447,0.768540790796078,10
1960,"Hawaii",499794,0.50031130721962,184705,3,NA,NA,1
1960,"Idaho",588637,0.462150108171077,300450,4,0.388012329254124,0.514017349342219,2
1960,"Illinois",8712176,0.500933042950312,4746834,27,0.403655005024995,0.504248425989264,25
1960,"Indiana",3934224,0.44764646214908,2127478,13,0.398586681676437,0.495934095887316,11
1960,"Iowa",2621073,0.432512455359458,1272946,10,0.407668281825603,0.513952211633632,8
1960,"Kansas",1905299,0.392795616246362,924687,8,0.34327932854106,0.454101667094656,6
1960,"Kentucky",2944806,0.464093050721145,1124462,10,0.454351091170034,0.577692625679793,8
1960,"Louisiana",2683516,0.638143310789746,638319,10,0.425770997375328,0.652360515021459,8
1960,"Maine",913774,0.42952388404024,421767,5,0.291345612528646,0.426915887850467,3
1960,"Maryland",2343001,0.536135068498862,1055346,9,0.399648844694756,0.492867279623625,7
1960,"Massachusetts",4690514,0.603579493523339,2463924,16,0.404969362177205,0.558806263275304,14
1960,"Michigan",6371766,0.510103857759644,3307697,20,0.442452607656631,0.491394157713623,18
1960,"Minnesota",2982483,0.507158704891511,1537848,11,0.461933369089643,0.588964824411027,9
1960,"Mississippi",2178914,0.595647609153323,181923,8,0.704239629988839,0.793548122978671,6
1960,"Missouri",3954653,0.502579581911289,1934422,13,0.501087002786263,0.583402338150315,11
1960,"Montana",591024,0.487442724368703,276732,4,0.428652031375036,0.551660713210187,2
1960,"Nebraska",1325510,0.379291953123089,613095,6,0.344855727496244,0.458472324768529,4
1960,"Nevada",160083,0.511620535672667,107267,3,0.420316685455429,0.515944466429231,1
1960,"New Hampshire",533242,0.465822065789607,295761,4,0.338590318604032,0.470989210358753,2
1960,"New Jersey",4835329,0.504018388068129,2748739,16,0.346048210235793,0.477174155737648,14
1960,"New Mexico",681187,0.503702866735537,309760,4,0.419548729467033,0.567721931236441,2
1960,"New York",14830192,0.526363347013896,7276504,45,0.387918025234135,0.494577920281668,43
1960,"North Carolina",4061929,0.521086459012273,1368556,14,0.506635254874776,0.639692214223805,12
1960,"North Dakota",619636,0.445472611428346,278273,4,0.381613203528094,0.454190783641699,2
1960,"Ohio",7946627,0.467158546216967,4161859,25,0.388857901851974,0.501225989528976,23
1960,"Oklahoma",2233351,0.409800143940652,903150,8,0.448689125501833,0.62747038174942,6
1960,"Oregon",1521341,0.473784659983339,775462,6,0.447533092168674,0.482385710969723,4
1960,"Pennsylvania",10498012,0.51164135895848,4996238,32,0.433930345404586,0.47950937757465,30
1960,"Rhode Island",791896,0.636277106235235,405534,4,0.417405168610636,0.581579733947979,2
1960,"South Carolina",2117027,0.512375642315361,386687,8,0.643045758044438,0.86470396141576,6
1960,"South Dakota",652740,0.417864379239576,306487,4,0.416147990349047,0.475742406107463,2
1960,"Tennessee",3291718,0.463814147953335,1038030,11,0.496854031639267,0.57129275156555,9
1960,"Texas",7711194,0.510104736951789,2288877,24,0.443145518059835,0.730897879049607,22
1960,"Utah",688862,0.451799075836405,374609,4,0.35438853875058,0.545236206512084,2
1960,"Vermont",377747,0.413502513193519,167317,3,0.278208959127495,0.375007202653869,1
1960,"Virginia",3318680,0.472488680938074,766848,12,0.409281907128958,0.538508164009698,10
1960,"Washington",2378963,0.487800867837512,1228571,9,0.457396679470226,0.552088164363232,7
1960,"West Virginia",2005552,0.527328741043304,837781,8,0.459219745050437,0.575752006535746,6
1960,"Wisconsin",3434575,0.481352622857739,1725980,12,0.380619766841462,0.522753941187254,10
1960,"Wyoming",290529,0.449851543521189,140782,3,0.39922015355241,0.521968873690193,1
1964,"Alabama",3266740,0,479085,10,0.572195137735401,0.648293919953995,8
1964,"Alaska",226167,0.659079082353291,67259,3,0.49058622165169,NA,1
1964,"Arizona",1302161,0.495021736957825,480288,5,0.444148815894599,0.416502283455501,3
1964,"Arkansas",1786272,0.563621491010133,557461,6,0.53821857707411,0.560905181494838,4
1964,"California",15717204,0.591672936476251,7050985,40,0.497252931566124,0.426515515187032,38
1964,"Colorado",1753947,0.615980258569264,772791,6,0.451142151893034,0.392626734006519,4
1964,"Connecticut",2535234,0.678791388892312,1217265,8,0.537306561296886,0.440803689341891,6
1964,"D. C.",763956,0.854977668343429,198597,3,NA,NA,1
1964,"Delaware",446292,0.611130479823889,200782,3,0.508208182156836,0.480550716947178,1
1964,"Florida",4951560,0.511485423684578,1854481,14,0.484854058086643,0.449905256495036,12
1964,"Georgia",3943116,0.458728989650974,1139141,12,0.625605980003001,0.696586774666744,10
1964,"Hawaii",632772,0.787611387989637,207271,4,0.50031130721962,NA,2
1964,"Idaho",667191,0.509168242289137,292477,4,0.462150108171077,0.344761193380423,2
1964,"Illinois",10081158,0.594719207515386,4702779,26,0.500933042950312,0.450415734134124,24
1964,"Indiana",4662498,0.562376138707356,2081966,13,0.44764646214908,0.413631205461482,11
1964,"Iowa",2757537,0.620067367181592,1182178,9,0.432512455359458,0.35822452692319,7
1964,"Kansas",2178611,0.545525724570807,850607,7,0.392795616246362,0.307212920892358,5
1964,"Kentucky",3038156,0.642274964608934,1042636,9,0.464093050721145,0.500353264873965,7
1964,"Louisiana",3257022,0.431854315497276,896293,10,0.638143310789746,0.529221476427712,8
1964,"Maine",969265,0.688420196081005,380965,4,0.42952388404024,0.338325373975891,2
1964,"Maryland",3100689,0.654700301950812,1116407,10,0.536135068498862,0.441835305740863,8
1964,"Massachusetts",5148578,0.764686670242352,2336149,14,0.603579493523339,0.456057831933834,12
1964,"Michigan",7823194,0.668367447486789,3196767,21,0.510103857759644,0.442334552758155,19
1964,"Minnesota",3413864,0.639124779702091,1550741,10,0.507158704891511,0.443589524878086,8
1964,"Mississippi",2178141,0.12860445904396,409146,7,0.595647609153323,0.604366585881793,5
1964,"Missouri",4319813,0.640495874587913,1817879,12,0.502579581911289,0.492166505492365,10
1964,"Montana",674767,0.592351358564329,277278,4,0.487442724368703,0.402921773701002,2
1964,"Nebraska",1411330,0.526071892001082,584154,5,0.379291953123089,0.308462093625955,3
1964,"Nevada",285278,0.585817341416051,135433,3,0.511620535672667,0.385545686823214,1
1964,"New Hampshire",606921,0.63890479810339,288093,4,0.465822065789607,0.390778530866459,2
1964,"New Jersey",6066782,0.659601541790011,2831514,17,0.504018388068129,0.424972024856569,15
1964,"New Mexico",951023,0.595409000935999,325855,4,0.503702866735537,0.444269250013665,2
1964,"New York",16782304,0.686509942061407,7156715,43,0.526363347013896,0.439906192294744,41
1964,"North Carolina",4556155,0.561507751320542,1424983,13,0.521086459012273,0.539101171845967,11
1964,"North Dakota",632446,0.580578392269498,257991,4,0.445472611428346,0.28573876887998,2
1964,"Ohio",9706397,0.629429990355729,3969196,26,0.467158546216967,0.432443029238875,24
1964,"Oklahoma",2328284,0.557463332400357,932499,8,0.409800143940652,0.454105654046854,6
1964,"Oregon",1768687,0.639218623213183,783796,6,0.473784659983339,0.391352832104415,4
1964,"Pennsylvania",11319366,0.651656086205522,4804611,29,0.51164135895848,0.470460699973565,27
1964,"Rhode Island",859488,0.808717743630761,390078,4,0.636277106235235,0.490775611498981,2
1964,"South Carolina",2382594,0.411054448992659,524748,8,0.512375642315361,0.507215189131187,6
1964,"South Dakota",680514,0.556124154777257,293118,4,0.417864379239576,0.307275649629778,2
1964,"Tennessee",3567089,0.555066298806202,1143912,11,0.463814147953335,0.498630678861885,9
1964,"Texas",9579677,0.634379466242218,2621751,25,0.510104736951789,0.467750201968432,23
1964,"Utah",890627,0.548644800279783,400310,4,0.451799075836405,0.410749072989556,2
1964,"Vermont",389881,0.663075139971423,163069,3,0.413502513193519,0.28323272708268,1
1964,"Virginia",3966949,0.536899204519652,1039372,12,0.472488680938074,0.434953716444827,10
1964,"Washington",2853214,0.623781540767544,1250247,9,0.487800867837512,0.451343099330373,7
1964,"West Virginia",1860421,0.679368466239079,792040,7,0.527328741043304,0.519236493014694,5
1964,"Wisconsin",3951777,0.621950490224812,1688919,12,0.481352622857739,0.388393545491376,10
1964,"Wyoming",330066,0.565584797780207,142716,3,0.449851543521189,0.371636132453617,1
1968,"Alabama",3266740,0.572279055143784,343502,10,0,0.589342297990926,8
1968,"Alaska",226167,0.48500910821657,73011,3,0.659079082353291,NA,1
1968,"Arizona",1302161,0.389982503687948,437235,5,0.495021736957825,0.389415945078828,3
1968,"Arkansas",1786272,0.494436615387084,373963,6,0.563621491010133,0.533774314002262,4
1968,"California",15717204,0.483362142508725,6711982,40,0.591672936476251,0.444240549814301,38
1968,"Colorado",1753947,0.45018864528642,744519,6,0.615980258569264,0.400921218085397,4
1968,"Connecticut",2535234,0.527514635715389,1178282,8,0.678791388892312,0.362676333761894,6
1968,"D. C.",763956,0.818194608917914,170578,3,0.854977668343429,NA,1
1968,"Delaware",446292,0.47977494244465,185908,3,0.611130479823889,0.447497718027023,1
1968,"Florida",4951560,0.432843991870033,1563598,14,0.511485423684578,0.427292700716942,12
1968,"Georgia",3943116,0.468042169138382,714551,12,0.458728989650974,0.67061449252447,10
1968,"Hawaii",632772,0.607194875165951,232749,4,0.787611387989637,NA,2
1968,"Idaho",667191,0.350582386252072,254642,4,0.509168242289137,0.388012329254124,2
1968,"Illinois",10081158,0.483988945064144,4214588,26,0.594719207515386,0.403655005024995,24
1968,"Indiana",4662498,0.430322787835335,1874544,13,0.562376138707356,0.398586681676437,11
1968,"Iowa",2757537,0.435021742007018,1095805,9,0.620067367181592,0.407668281825603,7
1968,"Kansas",2178611,0.387626491997902,781670,7,0.545525724570807,0.34327932854106,5
1968,"Kentucky",3038156,0.462282778573688,859952,9,0.642274964608934,0.454351091170034,7
1968,"Louisiana",3257022,0.545913779423433,567150,10,0.431854315497276,0.425770997375328,8
1968,"Maine",969265,0.562160148590409,386566,4,0.688420196081005,0.291345612528646,2
1968,"Maryland",3100689,0.509616067329039,1056305,10,0.654700301950812,0.399648844694756,8
1968,"Massachusetts",5148578,0.65705602080801,2236062,14,0.764686670242352,0.404969362177205,12
1968,"Michigan",7823194,0.537522939711116,2963747,21,0.668367447486789,0.442452607656631,19
1968,"Minnesota",3413864,0.565648079209645,1516381,10,0.639124779702091,0.461933369089643,8
1968,"Mississippi",2178141,0.629887941127279,239160,7,0.12860445904396,0.704239629988839,5
1968,"Missouri",4319813,0.493610980830448,1603376,12,0.640495874587913,0.501087002786263,10
1968,"Montana",674767,0.451140927923084,252952,4,0.592351358564329,0.428652031375036,2
1968,"Nebraska",1411330,0.3471593484664,491947,5,0.526071892001082,0.344855727496244,3
1968,"Nevada",285278,0.452947244106259,133786,3,0.585817341416051,0.420316685455429,1
1968,"New Hampshire",606921,0.457417370714416,285492,4,0.63890479810339,0.338590318604032,2
1968,"New Jersey",6066782,0.48817205878889,2589673,17,0.659601541790011,0.346048210235793,15
1968,"New Mexico",951023,0.433931674967392,299773,4,0.595409000935999,0.419548729467033,2
1968,"New York",16782304,0.529009918260705,6386402,43,0.686509942061407,0.387918025234135,41
1968,"North Carolina",4556155,0.425282574532326,1091305,13,0.561507751320542,0.506635254874776,11
1968,"North Dakota",632446,0.405970750263453,233438,4,0.580578392269498,0.381613203528094,2
1968,"Ohio",9706397,0.487050635811662,3491600,26,0.629429990355729,0.388857901851974,24
1968,"Oklahoma",2328284,0.401485316528139,751355,8,0.557463332400357,0.448689125501833,6
1968,"Oregon",1768687,0.467700335853429,767299,6,0.639218623213183,0.447533092168674,4
1968,"Pennsylvania",11319366,0.519472472434268,4349422,29,0.651656086205522,0.433930345404586,27
1968,"Rhode Island",859488,0.668293225112978,368877,4,0.808717743630761,0.417405168610636,2
1968,"South Carolina",2382594,0.437353282486026,451548,8,0.411054448992659,0.643045758044438,6
1968,"South Dakota",680514,0.440607920437237,267864,4,0.556124154777257,0.416147990349047,2
1968,"Tennessee",3567089,0.426344187175674,823825,11,0.555066298806202,0.496854031639267,9
1968,"Texas",9579677,0.507808716901142,2494648,25,0.634379466242218,0.443145518059835,23
1968,"Utah",890627,0.396226033338982,395393,4,0.548644800279783,0.35438853875058,2
1968,"Vermont",389881,0.45210010489263,155397,3,0.663075139971423,0.278208959127495,1
1968,"Virginia",3966949,0.428376517614887,1032706,12,0.536899204519652,0.409281907128958,10
1968,"Washington",2853214,0.51142628722665,1204547,9,0.623781540767544,0.457396679470226,7
1968,"West Virginia",1860421,0.548805391654906,681646,7,0.679368466239079,0.459219745050437,5
1968,"Wisconsin",3951777,0.480371772920341,1558801,12,0.621950490224812,0.380619766841462,10
1968,"Wyoming",330066,0.389086993970715,116100,3,0.565584797780207,0.39922015355241,1
1972,"Alabama",3444165,0.260670397636421,985624,9,0.572279055143784,0.572195137735401,7
1972,"Alaska",300382,0.373284569047511,88316,3,0.48500910821657,0.49058622165169,1
1972,"Arizona",1770900,0.330156048371004,601352,6,0.389982503687948,0.444148815894599,4
1972,"Arkansas",1923295,0.308537966338323,644650,6,0.494436615387084,0.53821857707411,4
1972,"California",19953134,0.430288626696177,8077943,45,0.483362142508725,0.497252931566124,43
1972,"Colorado",2207259,0.355900596331413,927169,7,0.45018864528642,0.451142151893034,5
1972,"Connecticut",3031709,0.406582636846108,1366261,8,0.527514635715389,0.537306561296886,6
1972,"D. C.",756510,0.783694497491603,162853,3,0.818194608917914,NA,1
1972,"Delaware",548104,0.3966772696011,232640,3,0.47977494244465,0.508208182156836,1
1972,"Florida",6789443,0.278785547130374,2575876,17,0.432843991870033,0.484854058086643,15
